"zip","state","city","longitude","latitude","timezone","dst"
1807,"MA","Woburn",-71.46,42.45,-5,1
1808,"MA","Woburn",-71.46,42.45,-5,1
1810,"MA","Andover",-71.15,42.65,-5,1
1812,"MA","Andover",-71.18,42.65,-5,1
1813,"MA","Woburn",-71.46,42.45,-5,1
1815,"MA","Woburn",-71.46,42.45,-5,1
1820,"MA","Pinehurst",-71.24,42.54,-5,1
1821,"MA","Billerica",-71.25,42.55,-5,1
1822,"MA","Billerica",-71.46,42.45,-5,1
1823,"MA","Haverhill",-71.11,42.8,-5,1
1824,"MA","Chelmsford",-71.35,42.6,-5,1
1826,"MA","Dracut",-71.32,42.68,-5,1
1827,"MA","Dunstable",-71.5,42.67,-5,1
1830,"MA","Haverhill",-71.07,42.79,-5,1
1831,"MA","Haverhill",-71.12,42.77,-5,1
1832,"MA","Haverhill",-71.11,42.78,-5,1
1833,"MA","Georgetown",-70.98,42.73,-5,1
1834,"MA","Groveland",-71.02,42.75,-5,1
1835,"MA","Haverhill",-71.09,42.76,-5,1
1840,"MA","Lawrence",-71.16,42.71,-5,1
1841,"MA","Lawrence",-71.17,42.71,-5,1
1842,"MA","Lawrence",-70.88,42.64,-5,1
1843,"MA","Lawrence",-71.16,42.69,-5,1
1844,"MA","Methuen",-71.18,42.73,-5,1
1845,"MA","North Andover",-71.11,42.68,-5,1
1850,"MA","Lowell",-71.31,42.66,-5,1
1851,"MA","Lowell",-71.33,42.63,-5,1
1852,"MA","Lowell",-71.3,42.63,-5,1
1853,"MA","Lowell",-71.46,42.45,-5,1
1854,"MA","Lowell",-71.33,42.65,-5,1
1856,"MA","Lowell",-71.3,42.64,-5,1
1860,"MA","Merrimac",-71,42.83,-5,1
1862,"MA","North Billerica",-71.29,42.57,-5,1
1863,"MA","North Chelmsford",-71.39,42.63,-5,1
1864,"MA","North Reading",-71.1,42.58,-5,1
1865,"MA","Nutting Lake",-71.46,42.45,-5,1
1866,"MA","Pinehurst",-71.46,42.45,-5,1
1867,"MA","Reading",-71.11,42.53,-5,1
1876,"MA","Tewksbury",-71.22,42.6,-5,1
1879,"MA","Tyngsboro",-71.42,42.67,-5,1
1880,"MA","Wakefield",-71.07,42.5,-5,1
1885,"MA","West Boxford",-70.88,42.64,-5,1
1886,"MA","Westford",-71.44,42.59,-5,1
1887,"MA","Wilmington",-71.17,42.56,-5,1
1888,"MA","Woburn",-71.46,42.45,-5,1
1889,"MA","North Reading",-71.11,42.57,-5,1
1890,"MA","Winchester",-71.14,42.45,-5,1
1899,"MA","Andover",-70.88,42.64,-5,1
1901,"MA","Lynn",-70.95,42.46,-5,1
1902,"MA","Lynn",-70.94,42.47,-5,1
1903,"MA","Lynn",-70.88,42.64,-5,1
1904,"MA","Lynn",-70.97,42.49,-5,1
1905,"MA","Lynn",-70.97,42.46,-5,1
1906,"MA","Saugus",-71.01,42.46,-5,1
1907,"MA","Swampscott",-70.91,42.47,-5,1
1908,"MA","Nahant",-70.93,42.43,-5,1
1910,"MA","Lynn",-70.97,42.45,-5,1
1913,"MA","Amesbury",-70.94,42.85,-5,1
1915,"MA","Beverly",-70.88,42.56,-5,1
1921,"MA","Boxford",-71.01,42.68,-5,1
1922,"MA","Byfield",-70.93,42.76,-5,1
1923,"MA","Danvers",-70.94,42.57,-5,1
1929,"MA","Essex",-70.78,42.63,-5,1
1930,"MA","Gloucester",-70.68,42.62,-5,1
1931,"MA","Gloucester",-70.88,42.64,-5,1
1936,"MA","Hamilton",-70.88,42.64,-5,1
1937,"MA","Hathorne",-70.88,42.64,-5,1
1938,"MA","Ipswich",-70.84,42.68,-5,1
1940,"MA","Lynnfield",-71.03,42.53,-5,1
1944,"MA","Manchester",-70.76,42.58,-5,1
1945,"MA","Marblehead",-70.86,42.5,-5,1
1947,"MA","Salem",-70.87,42.64,-5,1
1949,"MA","Middleton",-71.01,42.6,-5,1
1950,"MA","Newburyport",-70.86,42.81,-5,1
1951,"MA","Newbury",-70.87,42.78,-5,1
1952,"MA","Salisbury",-70.86,42.85,-5,1
1960,"MA","Peabody",-70.96,42.53,-5,1
1961,"MA","Peabody",-70.88,42.64,-5,1
1965,"MA","Prides Crossing",-70.83,42.56,-5,1
1966,"MA","Rockport",-70.62,42.66,-5,1
1969,"MA","Rowley",-70.91,42.72,-5,1
1970,"MA","Salem",-70.9,42.52,-5,1
1971,"MA","Salem",-70.88,42.64,-5,1
1982,"MA","South Hamilton",-70.87,42.62,-5,1
1983,"MA","Topsfield",-70.94,42.64,-5,1
1984,"MA","Wenham",-70.88,42.6,-5,1
1985,"MA","West Newbury",-70.97,42.79,-5,1
2018,"MA","Accord",-70.7,41.97,-5,1
2019,"MA","Bellingham",-71.48,42.08,-5,1
2020,"MA","Brant Rock",-70.64,42.08,-5,1
2021,"MA","Canton",-71.13,42.17,-5,1
2025,"MA","Cohasset",-70.81,42.24,-5,1
2026,"MA","Dedham",-71.17,42.24,-5,1
2027,"MA","Dedham",-71.09,42.18,-5,1
2029,"RI","Providence",-71.45,41.82,-5,1
2030,"MA","Dover",-71.28,42.24,-5,1
2031,"MA","East Mansfield",-71.2,42,-5,1
2032,"MA","East Walpole",-71.21,42.15,-5,1
2035,"MA","Foxboro",-71.24,42.06,-5,1
2038,"MA","Franklin",-71.41,42.09,-5,1
2040,"MA","Greenbush",-70.7,41.97,-5,1
2041,"MA","Green Harbor",-70.65,42.07,-5,1
2043,"MA","Hingham",-70.89,42.23,-5,1
2044,"MA","Hingham",-70.7,41.97,-5,1
2045,"MA","Hull",-70.88,42.29,-5,1
2047,"MA","Humarock",-70.69,42.14,-5,1
2048,"MA","Mansfield",-71.22,42.02,-5,1
2050,"MA","Marshfield",-70.69,42.11,-5,1
2051,"MA","Marshfield Hills",-70.73,42.15,-5,1
2052,"MA","Medfield",-71.3,42.19,-5,1
2053,"MA","Medway",-71.42,42.15,-5,1
2054,"MA","Millis",-71.36,42.17,-5,1
2055,"MA","Minot",-70.7,41.97,-5,1
2056,"MA","Norfolk",-71.33,42.11,-5,1
2059,"MA","North Marshfield",-70.7,41.97,-5,1
2060,"MA","North Scituate",-70.7,41.97,-5,1
2061,"MA","Norwell",-70.82,42.15,-5,1
2062,"MA","Norwood",-71.2,42.19,-5,1
2065,"MA","Ocean Bluff",-70.65,42.1,-5,1
2066,"MA","Scituate",-70.75,42.21,-5,1
2067,"MA","Sharon",-71.18,42.11,-5,1
2070,"MA","Sheldonville",-71.09,42.18,-5,1
2071,"MA","South Walpole",-71.27,42.1,-5,1
2072,"MA","Stoughton",-71.11,42.13,-5,1
2081,"MA","Walpole",-71.25,42.15,-5,1
2085,"MA","Foxborough",-71.29,42.08,-5,1
2090,"MA","Westwood",-71.21,42.21,-5,1
2093,"MA","Wrentham",-71.35,42.06,-5,1
2101,"MA","Boston",-71.03,42.37,-5,1
2102,"MA","Boston",-70.92,42.34,-5,1
2103,"MA","Boston",-70.92,42.34,-5,1
2104,"MA","Boston",-70.92,42.34,-5,1
2105,"MA","Boston",-70.92,42.34,-5,1
2106,"MA","Boston",-71.07,42.35,-5,1
2107,"MA","Boston",-70.92,42.34,-5,1
2108,"MA","Boston",-71.06,42.36,-5,1
2109,"MA","Boston",-71.05,42.36,-5,1
2110,"MA","Boston",-71.05,42.36,-5,1
2111,"MA","Boston",-71.06,42.35,-5,1
2112,"MA","Boston",-70.92,42.34,-5,1
2113,"MA","Boston",-71.06,42.37,-5,1
2114,"MA","Boston",-71.07,42.36,-5,1
2115,"MA","Boston",-71.09,42.34,-5,1
2116,"MA","Boston",-71.07,42.35,-5,1
2117,"MA","Boston",-70.92,42.34,-5,1
2118,"MA","Boston",-71.07,42.34,-5,1
2119,"MA","Boston",-71.08,42.32,-5,1
2120,"MA","Boston",-71.1,42.33,-5,1
2121,"MA","Boston",-71.08,42.31,-5,1
2122,"MA","Boston",-71.05,42.3,-5,1
2123,"MA","Boston",-70.92,42.34,-5,1
2124,"MA","Boston",-71.07,42.29,-5,1
2125,"MA","Boston",-71.06,42.32,-5,1
2126,"MA","Mattapan",-71.09,42.27,-5,1
2127,"MA","Boston",-71.05,42.33,-5,1
2128,"MA","Boston",-71.03,42.38,-5,1
2129,"MA","Charlestown",-71.06,42.38,-5,1
2130,"MA","Jamaica Plain",-71.11,42.31,-5,1
2131,"MA","Roslindale",-71.13,42.28,-5,1
2132,"MA","West Roxbury",-71.16,42.28,-5,1
2133,"MA","Boston",-70.92,42.34,-5,1
2134,"MA","Allston",-71.13,42.36,-5,1
2135,"MA","Brighton",-71.15,42.35,-5,1
2136,"MA","Hyde Park",-71.13,42.25,-5,1
2137,"MA","Readville",-70.92,42.34,-5,1
2138,"MA","Cambridge",-71.13,42.38,-5,1
2139,"MA","Cambridge",-71.1,42.36,-5,1
2140,"MA","Cambridge",-71.13,42.39,-5,1
2141,"MA","Cambridge",-71.08,42.37,-5,1
2142,"MA","Cambridge",-71.08,42.36,-5,1
2143,"MA","Somerville",-71.1,42.38,-5,1
2144,"MA","Somerville",-71.12,42.4,-5,1
2145,"MA","Somerville",-71.09,42.39,-5,1
2146,"MA","Brookline",-71.09,42.31,-5,1
2147,"MA","Brookline Village",-71.09,42.18,-5,1
2148,"MA","Malden",-71.06,42.43,-5,1
2149,"MA","Everett",-71.05,42.41,-5,1
2150,"MA","Chelsea",-71.03,42.4,-5,1
2151,"MA","Revere",-71.01,42.42,-5,1
2152,"MA","Winthrop",-70.98,42.37,-5,1
2153,"MA","Medford",-71.46,42.45,-5,1
2154,"MA","Waltham",-71.24,42.39,-5,1
2155,"MA","Medford",-71.11,42.42,-5,1
2156,"MA","West Medford",-71.46,42.45,-5,1
2157,"MA","Babson Park",-71.19,42.17,-5,1
2158,"MA","Newton",-71.19,42.35,-5,1
2159,"MA","Newton",-71.19,42.32,-5,1
2160,"MA","Newton",-71.46,42.45,-5,1
2161,"MA","Newton",-71.46,42.45,-5,1
2162,"MA","Newton",-71.25,42.33,-5,1
2163,"MA","Boston",-71.12,42.37,-5,1
2164,"MA","Newton",-71.46,42.45,-5,1
2165,"MA","Newton",-71.46,42.45,-5,1
2166,"MA","Auburndale",-71.24,42.35,-5,1
2167,"MA","Chestnut Hill",-71.17,42.32,-5,1
2168,"MA","Waban",-71.46,42.45,-5,1
2169,"MA","Quincy",-71,42.25,-5,1
2170,"MA","Quincy",-71.02,42.27,-5,1
2171,"MA","Quincy",-71.02,42.28,-5,1
2172,"MA","Watertown",-71.18,42.37,-5,1
2173,"MA","Lexington",-71.46,42.45,-5,1
2174,"MA","Arlington",-71.17,42.42,-5,1
2175,"MA","Arlington Heights",-71.46,42.45,-5,1
2176,"MA","Melrose",-71.06,42.46,-5,1
2177,"MA","Melrose",-71.46,42.45,-5,1
2178,"MA","Belmont",-71.46,42.45,-5,1
2179,"MA","Waverley",-71.46,42.45,-5,1
2180,"MA","Stoneham",-71.1,42.48,-5,1
2181,"MA","Wellesley",-71.28,42.3,-5,1
2184,"MA","Braintree",-71,42.21,-5,1
2185,"MA","Braintree",-71.09,42.18,-5,1
2186,"MA","Milton",-71.07,42.25,-5,1
2187,"MA","Milton Village",-71.09,42.18,-5,1
2188,"MA","Weymouth",-70.96,42.21,-5,1
2189,"MA","Weymouth",-70.93,42.21,-5,1
2190,"MA","Weymouth",-70.95,42.17,-5,1
2191,"MA","Weymouth",-70.94,42.24,-5,1
2192,"MA","Needham",-71.09,42.18,-5,1
2193,"MA","Weston",-71.46,42.45,-5,1
2194,"MA","Needham",-71.23,42.29,-5,1
2195,"MA","Newton",-71.46,42.45,-5,1
2196,"MA","Boston",-70.92,42.34,-5,1
2199,"MA","Boston",-71.08,42.35,-5,1
2201,"MA","Boston",-70.92,42.34,-5,1
2202,"MA","Boston",-71.06,42.36,-5,1
2203,"MA","Boston",-71.06,42.36,-5,1
2204,"MA","Boston",-70.92,42.34,-5,1
2205,"MA","Boston",-71.05,42.35,-5,1
2206,"MA","Boston",-70.92,42.34,-5,1
2207,"MA","Boston",-70.92,42.34,-5,1
2208,"MA","Boston",-70.92,42.34,-5,1
2209,"MA","Boston",-70.92,42.34,-5,1
2210,"MA","Boston",-71.04,42.35,-5,1
2211,"MA","Boston",-70.92,42.34,-5,1
2212,"MA","Boston",-71.46,42.45,-5,1
2215,"MA","Boston",-71.1,42.35,-5,1
2216,"MA","Boston",-70.92,42.34,-5,1
2217,"MA","Boston",-70.92,42.34,-5,1
2222,"MA","Boston",-71.06,42.37,-5,1
2238,"MA","Cambridge",-71.46,42.45,-5,1
2239,"MA","Cambridge",-71.46,42.45,-5,1
2241,"MA","Boston",-70.92,42.34,-5,1
2254,"MA","Waltham",-71.46,42.45,-5,1
2258,"MA","Newton",-71.46,42.45,-5,1
2266,"MA","Boston",-70.92,42.34,-5,1
2269,"MA","Quincy",-71.09,42.18,-5,1
2272,"MA","Watertown",-71.46,42.45,-5,1
2277,"MA","Watertown",-71.46,42.45,-5,1
2283,"MA","Boston",-70.92,42.34,-5,1
2284,"MA","Boston",-70.92,42.34,-5,1
2293,"MA","Boston",-70.92,42.34,-5,1
2295,"MA","Boston",-70.92,42.34,-5,1
2297,"MA","Boston",-70.92,42.34,-5,1
2301,"MA","Brockton",-71.03,42.08,-5,1
2302,"MA","Brockton",-71,42.09,-5,1
2303,"MA","Brockton",-70.7,41.97,-5,1
2304,"MA","Brockton",-70.7,41.97,-5,1
2305,"MA","Brockton",-70.7,41.97,-5,1
2322,"MA","Avon",-71.05,42.12,-5,1
2324,"MA","Bridgewater",-70.97,41.98,-5,1
2325,"MA","Bridgewater",-70.97,41.99,-5,1
2327,"MA","Bryantville",-70.83,42.04,-5,1
2330,"MA","Carver",-70.77,41.87,-5,1
2331,"MA","Duxbury",-70.7,41.97,-5,1
2332,"MA","Duxbury",-70.7,42.03,-5,1
2333,"MA","East Bridgewater",-70.95,42.03,-5,1
2334,"MA","Easton",-71.13,42.02,-5,1
2337,"MA","Elmwood",-70.93,42.02,-5,1
2338,"MA","Halifax",-70.85,42,-5,1
2339,"MA","Hanover",-70.86,42.13,-5,1
2341,"MA","Hanson",-70.86,42.06,-5,1
2343,"MA","Holbrook",-71.01,42.15,-5,1
2344,"MA","Middleboro",-70.7,41.97,-5,1
2345,"MA","Manomet",-70.58,41.89,-5,1
2346,"MA","Middleboro",-70.89,41.89,-5,1
2347,"MA","Lakeville",-70.96,41.84,-5,1
2348,"MA","Middleboro",-70.7,41.97,-5,1
2349,"MA","Middleboro",-70.7,41.97,-5,1
2350,"MA","Monponsett",-70.85,42.02,-5,1
2351,"MA","Abington",-70.95,42.12,-5,1
2355,"MA","North Carver",-70.8,41.92,-5,1
2356,"MA","North Easton",-71.11,42.06,-5,1
2357,"MA","North Easton",-71.09,42.06,-5,1
2358,"MA","North Pembroke",-70.63,41.81,-5,1
2359,"MA","Pembroke",-70.8,42.07,-5,1
2360,"MA","Plymouth",-70.62,41.89,-5,1
2361,"MA","Plymouth",-70.7,41.97,-5,1
2362,"MA","Plymouth",-70.7,41.97,-5,1
2363,"MA","Plymouth",-70.71,41.96,-5,1
2364,"MA","Kingston",-70.74,41.99,-5,1
2366,"MA","South Carver",-70.66,41.85,-5,1
2367,"MA","Plympton",-70.8,41.97,-5,1
2368,"MA","Randolph",-71.05,42.17,-5,1
2369,"MA","Dennis Port",-70.14,41.66,-5,1
2370,"MA","Rockland",-70.91,42.13,-5,1
2375,"MA","South Easton",-71.1,42.03,-5,1
2379,"MA","West Bridgewater",-71.02,42.02,-5,1
2381,"MA","White Horse Beach",-70.56,41.93,-5,1
2382,"MA","Whitman",-70.94,42.08,-5,1
2401,"MA","Brockton",-71.03,42.08,-5,1
2402,"MA","Brockton",-71,42.09,-5,1
2403,"MA","Brockton",-70.7,41.97,-5,1
2404,"MA","Brockton",-70.7,41.97,-5,1
2405,"MA","Brockton",-70.7,41.97,-5,1
2407,"MA","Scituate",-70.69,42.14,-5,1
2420,"MA","Lexington",-71.22,42.45,-5,1
2421,"MA","Lexington",-71.24,42.44,-5,1
2445,"MA","Brookline",-71.14,42.32,-5,1
2446,"MA","Brookline",-71.12,42.34,-5,1
2447,"MA","Brookline Village",-71.09,42.18,-5,1
2451,"MA","Waltham",-71.25,42.39,-5,1
2452,"MA","Waltham",-71.22,42.39,-5,1
2453,"MA","Waltham",-71.24,42.37,-5,1
2454,"MA","Waltham",-71.25,42.36,-5,1
2456,"MA","New Town",-71.46,42.45,-5,1
2457,"MA","Babson Park",-71.09,42.18,-5,1
2458,"MA","Newton",-71.19,42.35,-5,1
2459,"MA","Newton Center",-71.19,42.32,-5,1
2460,"MA","Newtonville",-71.21,42.35,-5,1
2461,"MA","Newton Highlands",-71.21,42.32,-5,1
2462,"MA","Newton Lower Falls",-71.26,42.33,-5,1
2464,"MA","Newton Upper Falls",-71.22,42.31,-5,1
2465,"MA","West Newton",-71.23,42.35,-5,1
2466,"MA","Auburndale",-71.25,42.35,-5,1
2467,"MA","Chestnut Hill",-71.17,42.32,-5,1
2468,"MA","Waban",-71.23,42.33,-5,1
2471,"MA","Watertown",-71.46,42.45,-5,1
2472,"MA","Watertown",-71.18,42.37,-5,1
2474,"MA","Arlington",-71.16,42.42,-5,1
2475,"MA","Arlington Heights",-71.46,42.45,-5,1
2476,"MA","Arlington",-71.18,42.42,-5,1
2477,"MA","Watertown",-71.46,42.45,-5,1
2478,"MA","Belmont",-71.17,42.39,-5,1
2479,"MA","Waverley",-71.46,42.45,-5,1
2481,"MA","Wellesley Hills",-71.28,42.31,-5,1
2482,"MA","Wellesley",-71.3,42.3,-5,1
2492,"MA","Needham",-71.23,42.28,-5,1
2493,"MA","Weston",-71.29,42.36,-5,1
2494,"MA","Needham",-71.23,42.3,-5,1
2495,"MA","Nonantum",-71.46,42.45,-5,1
2532,"MA","Buzzards Bay",-70.6,41.75,-5,1
2534,"MA","Cataumet",-70.62,41.67,-5,1
2535,"MA","Chilmark",-70.75,41.35,-5,1
2536,"MA","East Falmouth",-70.56,41.58,-5,1
2537,"MA","East Sandwich",-70.44,41.73,-5,1
2538,"MA","East Wareham",-70.65,41.78,-5,1
2539,"MA","Edgartown",-70.52,41.38,-5,1
2540,"MA","Falmouth",-70.62,41.56,-5,1
2541,"MA","Falmouth",-70.31,41.8,-5,1
2542,"MA","Buzzards Bay",-70.52,41.67,-5,1
2543,"MA","Woods Hole",-70.67,41.53,-5,1
2549,"MA","Mashpee",-70.5,41.62,-5,1
2551,"MA","Oak Bluffs",-70.56,41.45,-5,1
2552,"MA","Menemsha",-70.64,41.38,-5,1
2553,"MA","Monument Beach",-70.61,41.67,-5,1
2554,"MA","Nantucket",-70.09,41.28,-5,1
2556,"MA","North Falmouth",-70.63,41.64,-5,1
2557,"MA","Oak Bluffs",-70.56,41.42,-5,1
2558,"MA","Onset",-70.66,41.75,-5,1
2559,"MA","Pocasset",-70.62,41.69,-5,1
2561,"MA","Sagamore",-70.53,41.77,-5,1
2562,"MA","Sagamore Beach",-70.52,41.79,-5,1
2563,"MA","Sandwich",-70.49,41.74,-5,1
2564,"MA","Siasconset",-70.02,41.27,-5,1
2565,"MA","Silver Beach",-70.31,41.8,-5,1
2567,"MA","Sagamore",-70.53,41.79,-5,1
2568,"MA","Vineyard Haven",-70.61,41.45,-5,1
2571,"MA","Wareham",-70.71,41.75,-5,1
2573,"MA","Vineyard Haven",-70.64,41.38,-5,1
2574,"MA","West Falmouth",-70.64,41.6,-5,1
2575,"MA","West Tisbury",-70.66,41.38,-5,1
2576,"MA","West Wareham",-70.76,41.78,-5,1
2584,"MA","Nantucket",-70.05,41.28,-5,1
2595,"MA","West Tisbury",-70.66,41.38,-5,1
2601,"MA","Hyannis",-70.29,41.65,-5,1
2625,"MA","Barnstable Town",-70.43,41.64,-5,1
2630,"MA","Barnstable",-70.3,41.7,-5,1
2631,"MA","Brewster",-70.08,41.75,-5,1
2632,"MA","Centerville",-70.35,41.66,-5,1
2633,"MA","Chatham",-69.98,41.69,-5,1
2634,"MA","Centerville",-70.31,41.8,-5,1
2635,"MA","Cotuit",-70.44,41.63,-5,1
2636,"MA","Centerville",-70.31,41.8,-5,1
2637,"MA","Cummaquid",-70.28,41.7,-5,1
2638,"MA","Dennis",-70.19,41.74,-5,1
2639,"MA","Dennis Port",-70.13,41.66,-5,1
2641,"MA","East Dennis",-70.2,41.73,-5,1
2642,"MA","Eastham",-69.99,41.84,-5,1
2643,"MA","East Orleans",-69.96,41.78,-5,1
2644,"MA","Forestdale",-70.51,41.68,-5,1
2645,"MA","Harwich",-70.06,41.71,-5,1
2646,"MA","Harwich Port",-70.07,41.67,-5,1
2647,"MA","Hyannis Port",-70.3,41.63,-5,1
2648,"MA","Marstons Mills",-70.42,41.67,-5,1
2649,"MA","Mashpee",-70.49,41.61,-5,1
2650,"MA","North Chatham",-69.97,41.7,-5,1
2651,"MA","North Eastham",-69.98,41.82,-5,1
2652,"MA","North Truro",-70.08,42.03,-5,1
2653,"MA","Orleans",-69.97,41.78,-5,1
2654,"MA","Nantucket",-69.99,41.54,-5,1
2655,"MA","Osterville",-70.39,41.63,-5,1
2657,"MA","Provincetown",-70.19,42.05,-5,1
2659,"MA","South Chatham",-70.02,41.68,-5,1
2660,"MA","South Dennis",-70.16,41.71,-5,1
2661,"MA","South Harwich",-70.04,41.68,-5,1
2662,"MA","South Orleans",-69.98,41.76,-5,1
2663,"MA","South Wellfleet",-70.08,41.8,-5,1
2664,"MA","South Yarmouth",-70.2,41.67,-5,1
2666,"MA","Truro",-70.05,41.99,-5,1
2667,"MA","Wellfleet",-70.01,41.92,-5,1
2668,"MA","West Barnstable",-70.37,41.71,-5,1
2669,"MA","West Chatham",-69.99,41.67,-5,1
2670,"MA","West Dennis",-70.17,41.66,-5,1
2671,"MA","West Harwich",-70.11,41.67,-5,1
2672,"MA","West Hyannisport",-70.32,41.64,-5,1
2673,"MA","West Yarmouth",-70.24,41.66,-5,1
2675,"MA","Yarmouth Port",-70.22,41.7,-5,1
2702,"MA","Assonet",-71.06,41.79,-5,1
2703,"MA","Attleboro",-71.31,41.93,-5,1
2712,"MA","Chartley",-71.07,41.76,-5,1
2713,"MA","Cuttyhunk",-70.9,41.43,-5,1
2714,"MA","Dartmouth",-71.07,41.76,-5,1
2715,"MA","Dighton",-71.14,41.81,-5,1
2717,"MA","East Freetown",-70.95,41.77,-5,1
2718,"MA","East Taunton",-71.02,41.88,-5,1
2719,"MA","Fairhaven",-70.88,41.63,-5,1
2720,"MA","Fall River",-71.14,41.72,-5,1
2721,"MA","Fall River",-71.15,41.69,-5,1
2722,"MA","Fall River",-71.07,41.76,-5,1
2723,"MA","Fall River",-71.13,41.69,-5,1
2724,"MA","Fall River",-71.17,41.68,-5,1
2725,"MA","Somerset",-71.17,41.72,-5,1
2726,"MA","Somerset",-71.15,41.75,-5,1
2735,"MA","Easton",-71.11,42,-5,1
2738,"MA","Marion",-70.75,41.71,-5,1
2739,"MA","Mattapoisett",-70.8,41.65,-5,1
2740,"MA","New Bedford",-70.94,41.63,-5,1
2741,"MA","New Bedford",-71.07,41.76,-5,1
2742,"MA","New Bedford",-70.96,41.62,-5,1
2743,"MA","Acushnet",-70.91,41.7,-5,1
2744,"MA","New Bedford",-70.91,41.61,-5,1
2745,"MA","New Bedford",-70.93,41.69,-5,1
2746,"MA","New Bedford",-70.93,41.66,-5,1
2747,"MA","North Dartmouth",-70.99,41.64,-5,1
2748,"MA","South Dartmouth",-70.95,41.59,-5,1
2760,"MA","North Attleboro",-71.33,41.98,-5,1
2761,"MA","North Attleboro",-71.07,41.76,-5,1
2762,"MA","Plainville",-71.32,42.01,-5,1
2763,"MA","Attleboro Falls",-71.31,41.97,-5,1
2764,"MA","North Dighton",-71.15,41.85,-5,1
2766,"MA","Norton",-71.19,41.97,-5,1
2767,"MA","Raynham",-71.05,41.93,-5,1
2768,"MA","Raynham Center",-71.07,41.76,-5,1
2769,"MA","Rehoboth",-71.26,41.84,-5,1
2770,"MA","Rochester",-70.84,41.76,-5,1
2771,"MA","Seekonk",-71.32,41.84,-5,1
2777,"MA","Swansea",-71.21,41.74,-5,1
2779,"MA","Berkley",-71.08,41.83,-5,1
2780,"MA","Taunton",-71.1,41.9,-5,1
2781,"MA","Westport",-71.07,41.52,-5,1
2783,"MA","Taunton",-71.07,41.76,-5,1
2789,"RI","South Kingstown",-71.46,41.49,-5,1
2790,"MA","Westport",-71.09,41.6,-5,1
2791,"MA","Westport Point",-71.09,41.52,-5,1
2801,"RI","Adamsville",-71.28,41.53,-5,1
2802,"RI","Albion",-71.46,41.95,-5,1
2804,"RI","Ashaway",-71.78,41.43,-5,1
2805,"RI","Foster",-71.71,41.83,-5,1
2806,"RI","Barrington",-71.32,41.75,-5,1
2807,"RI","Block Island",-71.58,41.17,-5,1
2808,"RI","Bradford",-71.75,41.4,-5,1
2809,"RI","Bristol",-71.27,41.68,-5,1
2812,"RI","Carolina",-71.66,41.47,-5,1
2813,"RI","Charlestown",-71.67,41.39,-5,1
2814,"RI","Chepachet",-71.7,41.9,-5,1
2815,"RI","Clayville",-71.67,41.78,-5,1
2816,"RI","Coventry",-71.57,41.69,-5,1
2817,"RI","West Greenwich",-71.67,41.63,-5,1
2818,"RI","East Greenwich",-71.47,41.65,-5,1
2822,"RI","Exeter",-71.61,41.56,-5,1
2823,"RI","Fiskeville",-71.55,41.73,-5,1
2824,"RI","Forestdale",-71.56,42,-5,1
2825,"RI","Foster",-71.72,41.79,-5,1
2826,"RI","Glendale",-71.6,41.98,-5,1
2827,"RI","Greene",-71.74,41.7,-5,1
2828,"RI","Greenville",-71.55,41.87,-5,1
2829,"RI","Harmony",-71.59,41.88,-5,1
2830,"RI","Harrisville",-71.65,41.98,-5,1
2831,"RI","Hope",-71.57,41.74,-5,1
2832,"RI","Hope Valley",-71.73,41.51,-5,1
2833,"RI","Hopkinton",-71.78,41.47,-5,1
2835,"RI","Jamestown",-71.37,41.52,-5,1
2836,"RI","Kenyon",-71.62,41.45,-5,1
2837,"RI","Little Compton",-71.17,41.52,-5,1
2838,"RI","Manville",-71.48,41.97,-5,1
2839,"RI","Mapleville",-71.64,41.95,-5,1
2840,"RI","Newport",-71.31,41.49,-5,1
2841,"RI","Newport",-71.3,41.5,-5,1
2842,"RI","Middletown",-71.29,41.51,-5,1
2852,"RI","North Kingstown",-71.45,41.59,-5,1
2854,"RI","North Kingstown",-71.64,41.38,-5,1
2857,"RI","North Scituate",-71.63,41.84,-5,1
2858,"RI","Oakland",-71.65,41.96,-5,1
2859,"RI","Pascoag",-71.72,41.96,-5,1
2860,"RI","Pawtucket",-71.39,41.87,-5,1
2861,"RI","Pawtucket",-71.36,41.88,-5,1
2862,"RI","Pawtucket",-71.37,41.86,-5,1
2863,"RI","Central Falls",-71.39,41.89,-5,1
2864,"RI","Cumberland",-71.41,41.95,-5,1
2865,"RI","Lincoln",-71.43,41.91,-5,1
2871,"RI","Portsmouth",-71.26,41.6,-5,1
2872,"RI","Prudence Island",-71.29,41.71,-5,1
2873,"RI","Rockville",-71.77,41.52,-5,1
2874,"RI","Saunderstown",-71.46,41.52,-5,1
2875,"RI","Shannock",-71.64,41.45,-5,1
2876,"RI","Slatersville",-71.58,42,-5,1
2877,"RI","Slocum",-71.53,41.53,-5,1
2878,"RI","Tiverton",-71.19,41.63,-5,1
2879,"RI","Wakefield",-71.52,41.42,-5,1
2880,"RI","Wakefield",-71.64,41.38,-5,1
2881,"RI","Kingston",-71.53,41.48,-5,1
2882,"RI","Narragansett",-71.46,41.43,-5,1
2883,"RI","Peace Dale",-71.64,41.38,-5,1
2885,"RI","Warren",-71.27,41.73,-5,1
2886,"RI","Warwick",-71.45,41.71,-5,1
2887,"RI","Warwick",-71.56,41.68,-5,1
2888,"RI","Warwick",-71.41,41.75,-5,1
